uf,tipo_crime,ano,mes,sexo_vitima,quantidade_vitimas
Pará,Roubo seguido de morte (latrocínio),2022,1,Masculino,3
Pará,Roubo seguido de morte (latrocínio),2022,1,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,2,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,2,Masculino,5
Pará,Roubo seguido de morte (latrocínio),2022,2,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,3,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,3,Masculino,6
Pará,Roubo seguido de morte (latrocínio),2022,3,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,4,Feminino,1
Pará,Roubo seguido de morte (latrocínio),2022,4,Masculino,9
Pará,Roubo seguido de morte (latrocínio),2022,4,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,5,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,5,Masculino,6
Pará,Roubo seguido de morte (latrocínio),2022,5,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,6,Feminino,1
Pará,Roubo seguido de morte (latrocínio),2022,6,Masculino,7
Pará,Roubo seguido de morte (latrocínio),2022,6,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,7,Feminino,2
Pará,Roubo seguido de morte (latrocínio),2022,7,Masculino,1
Pará,Roubo seguido de morte (latrocínio),2022,7,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,8,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,8,Masculino,6
Pará,Roubo seguido de morte (latrocínio),2022,8,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,9,Feminino,2
Pará,Roubo seguido de morte (latrocínio),2022,9,Masculino,11
Pará,Roubo seguido de morte (latrocínio),2022,9,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,10,Feminino,1
Pará,Roubo seguido de morte (latrocínio),2022,10,Masculino,3
Pará,Roubo seguido de morte (latrocínio),2022,10,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,11,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,11,Masculino,3
Pará,Roubo seguido de morte (latrocínio),2022,11,Nao informado,0
Pará,Roubo seguido de morte (latrocínio),2022,12,Feminino,0
Pará,Roubo seguido de morte (latrocínio),2022,12,Masculino,5
Pará,Roubo seguido de morte (latrocínio),2022,12,Nao informado,0
Paraíba,Homicídio doloso,2022,1,Feminino,2
Paraíba,Homicídio doloso,2022,1,Masculino,92
Paraíba,Homicídio doloso,2022,1,Nao informado,0
Paraíba,Homicídio doloso,2022,2,Feminino,9
Paraíba,Homicídio doloso,2022,2,Masculino,91
Paraíba,Homicídio doloso,2022,3,Feminino,2
Paraíba,Homicídio doloso,2022,3,Masculino,89
Paraíba,Homicídio doloso,2022,3,Nao informado,0
Paraíba,Homicídio doloso,2022,4,Feminino,16
Paraíba,Homicídio doloso,2022,4,Masculino,81
Paraíba,Homicídio doloso,2022,5,Feminino,4
Paraíba,Homicídio doloso,2022,5,Masculino,98
Paraíba,Homicídio doloso,2022,6,Feminino,8
Paraíba,Homicídio doloso,2022,6,Masculino,87
Paraíba,Homicídio doloso,2022,7,Feminino,6
Paraíba,Homicídio doloso,2022,7,Masculino,74
Paraíba,Homicídio doloso,2022,8,Feminino,6
Paraíba,Homicídio doloso,2022,8,Masculino,69
Paraíba,Homicídio doloso,2022,9,Feminino,10
Paraíba,Homicídio doloso,2022,9,Masculino,76
Paraíba,Homicídio doloso,2022,10,Feminino,2
Paraíba,Homicídio doloso,2022,10,Masculino,77
Paraíba,Homicídio doloso,2022,11,Feminino,11
Paraíba,Homicídio doloso,2022,11,Masculino,75
Paraíba,Homicídio doloso,2022,12,Feminino,6
Paraíba,Homicídio doloso,2022,12,Masculino,71
Paraíba,Lesão corporal seguida de morte,2022,1,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,1,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,1,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,2,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,2,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,2,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,3,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,3,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,3,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,4,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,4,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,4,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,5,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,5,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,5,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,6,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,6,Masculino,2
Paraíba,Lesão corporal seguida de morte,2022,7,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,7,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,7,Nao informado,0
Paraíba,Lesão corporal seguida de morte,2022,8,Feminino,1
Paraíba,Lesão corporal seguida de morte,2022,8,Masculino,1
Paraíba,Lesão corporal seguida de morte,2022,9,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,9,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,10,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,10,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,11,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,11,Masculino,0
Paraíba,Lesão corporal seguida de morte,2022,12,Feminino,0
Paraíba,Lesão corporal seguida de morte,2022,12,Masculino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,1,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,1,Masculino,4
Paraíba,Roubo seguido de morte (latrocínio),2022,1,Nao informado,0
Paraíba,Roubo seguido de morte (latrocínio),2022,2,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,2,Masculino,4
Paraíba,Roubo seguido de morte (latrocínio),2022,3,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,3,Masculino,4
Paraíba,Roubo seguido de morte (latrocínio),2022,3,Nao informado,0
Paraíba,Roubo seguido de morte (latrocínio),2022,4,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,4,Masculino,3
Paraíba,Roubo seguido de morte (latrocínio),2022,5,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,5,Masculino,1
Paraíba,Roubo seguido de morte (latrocínio),2022,6,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,6,Masculino,2
Paraíba,Roubo seguido de morte (latrocínio),2022,7,Feminino,1
Paraíba,Roubo seguido de morte (latrocínio),2022,7,Masculino,2
Paraíba,Roubo seguido de morte (latrocínio),2022,8,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,8,Masculino,1
Paraíba,Roubo seguido de morte (latrocínio),2022,9,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,9,Masculino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,10,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,10,Masculino,2
Paraíba,Roubo seguido de morte (latrocínio),2022,11,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,11,Masculino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,12,Feminino,0
Paraíba,Roubo seguido de morte (latrocínio),2022,12,Masculino,3
Paraná,Homicídio doloso,2022,1,Feminino,24
Paraná,Homicídio doloso,2022,1,Masculino,183
Paraná,Homicídio doloso,2022,1,Nao informado,1
Paraná,Homicídio doloso,2022,2,Feminino,23
Paraná,Homicídio doloso,2022,2,Masculino,131
Paraná,Homicídio doloso,2022,2,Nao informado,0
Paraná,Homicídio doloso,2022,3,Feminino,23
Paraná,Homicídio doloso,2022,3,Masculino,163
Paraná,Homicídio doloso,2022,3,Nao informado,2
Paraná,Homicídio doloso,2022,4,Feminino,17
Paraná,Homicídio doloso,2022,4,Masculino,152
Paraná,Homicídio doloso,2022,4,Nao informado,1
Paraná,Homicídio doloso,2022,5,Feminino,19
Paraná,Homicídio doloso,2022,5,Masculino,129
Paraná,Homicídio doloso,2022,5,Nao informado,1
Paraná,Homicídio doloso,2022,6,Feminino,13
Paraná,Homicídio doloso,2022,6,Masculino,114
Paraná,Homicídio doloso,2022,6,Nao informado,0
Paraná,Homicídio doloso,2022,7,Feminino,36
Paraná,Homicídio doloso,2022,7,Masculino,164
Paraná,Homicídio doloso,2022,7,Nao informado,1
Paraná,Homicídio doloso,2022,8,Feminino,19
Paraná,Homicídio doloso,2022,8,Masculino,117
Paraná,Homicídio doloso,2022,8,Nao informado,1
Paraná,Homicídio doloso,2022,9,Feminino,21
Paraná,Homicídio doloso,2022,9,Masculino,115
Paraná,Homicídio doloso,2022,9,Nao informado,1
Paraná,Homicídio doloso,2022,10,Feminino,22
Paraná,Homicídio doloso,2022,10,Masculino,156
Paraná,Homicídio doloso,2022,10,Nao informado,2
Paraná,Homicídio doloso,2022,11,Feminino,16
Paraná,Homicídio doloso,2022,11,Masculino,171
Paraná,Homicídio doloso,2022,11,Nao informado,1
Paraná,Homicídio doloso,2022,12,Feminino,18
Paraná,Homicídio doloso,2022,12,Masculino,145
Paraná,Homicídio doloso,2022,12,Nao informado,1
Paraná,Lesão corporal seguida de morte,2022,1,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,1,Masculino,4
Paraná,Lesão corporal seguida de morte,2022,1,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,2,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,2,Masculino,5
Paraná,Lesão corporal seguida de morte,2022,2,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,3,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,3,Masculino,1
Paraná,Lesão corporal seguida de morte,2022,3,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,4,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,4,Masculino,3
Paraná,Lesão corporal seguida de morte,2022,4,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,5,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,5,Masculino,3
Paraná,Lesão corporal seguida de morte,2022,5,Nao informado,1
Paraná,Lesão corporal seguida de morte,2022,6,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,6,Masculino,4
Paraná,Lesão corporal seguida de morte,2022,6,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,7,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,7,Masculino,4
Paraná,Lesão corporal seguida de morte,2022,7,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,8,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,8,Masculino,2
Paraná,Lesão corporal seguida de morte,2022,8,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,9,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,9,Masculino,1
Paraná,Lesão corporal seguida de morte,2022,9,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,10,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,10,Masculino,5
Paraná,Lesão corporal seguida de morte,2022,10,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,11,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,11,Masculino,4
Paraná,Lesão corporal seguida de morte,2022,11,Nao informado,0
Paraná,Lesão corporal seguida de morte,2022,12,Feminino,0
Paraná,Lesão corporal seguida de morte,2022,12,Masculino,3
Paraná,Lesão corporal seguida de morte,2022,12,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,1,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,1,Masculino,3
Paraná,Roubo seguido de morte (latrocínio),2022,1,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,2,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,2,Masculino,3
Paraná,Roubo seguido de morte (latrocínio),2022,2,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,3,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,3,Masculino,5
Paraná,Roubo seguido de morte (latrocínio),2022,3,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,4,Feminino,1
Paraná,Roubo seguido de morte (latrocínio),2022,4,Masculino,4
Paraná,Roubo seguido de morte (latrocínio),2022,4,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,5,Feminino,1
Paraná,Roubo seguido de morte (latrocínio),2022,5,Masculino,7
Paraná,Roubo seguido de morte (latrocínio),2022,5,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,6,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,6,Masculino,2
Paraná,Roubo seguido de morte (latrocínio),2022,6,Nao informado,1
Paraná,Roubo seguido de morte (latrocínio),2022,7,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,7,Masculino,3
Paraná,Roubo seguido de morte (latrocínio),2022,7,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,8,Feminino,1
Paraná,Roubo seguido de morte (latrocínio),2022,8,Masculino,5
Paraná,Roubo seguido de morte (latrocínio),2022,8,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,9,Feminino,2
Paraná,Roubo seguido de morte (latrocínio),2022,9,Masculino,5
Paraná,Roubo seguido de morte (latrocínio),2022,9,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,10,Feminino,1
Paraná,Roubo seguido de morte (latrocínio),2022,10,Masculino,3
Paraná,Roubo seguido de morte (latrocínio),2022,10,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,11,Feminino,1
Paraná,Roubo seguido de morte (latrocínio),2022,11,Masculino,2
Paraná,Roubo seguido de morte (latrocínio),2022,11,Nao informado,0
Paraná,Roubo seguido de morte (latrocínio),2022,12,Feminino,0
Paraná,Roubo seguido de morte (latrocínio),2022,12,Masculino,7
Paraná,Roubo seguido de morte (latrocínio),2022,12,Nao informado,0
Pernambuco,Homicídio doloso,2022,1,Feminino,10
Pernambuco,Homicídio doloso,2022,1,Masculino,290
Pernambuco,Homicídio doloso,2022,1,Nao informado,0
Pernambuco,Homicídio doloso,2022,2,Feminino,14
Pernambuco,Homicídio doloso,2022,2,Masculino,270
Pernambuco,Homicídio doloso,2022,2,Nao informado,1
Pernambuco,Homicídio doloso,2022,3,Feminino,26
Pernambuco,Homicídio doloso,2022,3,Masculino,310
Pernambuco,Homicídio doloso,2022,3,Nao informado,1
Pernambuco,Homicídio doloso,2022,4,Feminino,14
Pernambuco,Homicídio doloso,2022,4,Masculino,281
Pernambuco,Homicídio doloso,2022,4,Nao informado,0
Pernambuco,Homicídio doloso,2022,5,Feminino,13
Pernambuco,Homicídio doloso,2022,5,Masculino,273
Pernambuco,Homicídio doloso,2022,5,Nao informado,1
Pernambuco,Homicídio doloso,2022,6,Feminino,13
Pernambuco,Homicídio doloso,2022,6,Masculino,247
Pernambuco,Homicídio doloso,2022,6,Nao informado,0
Pernambuco,Homicídio doloso,2022,7,Feminino,9
Pernambuco,Homicídio doloso,2022,7,Masculino,215
Pernambuco,Homicídio doloso,2022,7,Nao informado,0
Pernambuco,Homicídio doloso,2022,8,Feminino,9
Pernambuco,Homicídio doloso,2022,8,Masculino,188
Pernambuco,Homicídio doloso,2022,8,Nao informado,0
Pernambuco,Homicídio doloso,2022,9,Feminino,6
Pernambuco,Homicídio doloso,2022,9,Masculino,204
Pernambuco,Homicídio doloso,2022,9,Nao informado,0
Pernambuco,Homicídio doloso,2022,10,Feminino,20
Pernambuco,Homicídio doloso,2022,10,Masculino,269
Pernambuco,Homicídio doloso,2022,10,Nao informado,1
Pernambuco,Homicídio doloso,2022,11,Feminino,15
Pernambuco,Homicídio doloso,2022,11,Masculino,256
Pernambuco,Homicídio doloso,2022,11,Nao informado,0
Pernambuco,Homicídio doloso,2022,12,Feminino,25
Pernambuco,Homicídio doloso,2022,12,Masculino,276
Pernambuco,Homicídio doloso,2022,12,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,1,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,1,Masculino,1
Pernambuco,Lesão corporal seguida de morte,2022,1,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,2,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,2,Masculino,0
Pernambuco,Lesão corporal seguida de morte,2022,2,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,3,Feminino,2
Pernambuco,Lesão corporal seguida de morte,2022,3,Masculino,0
Pernambuco,Lesão corporal seguida de morte,2022,3,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,4,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,4,Masculino,2
Pernambuco,Lesão corporal seguida de morte,2022,4,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,5,Feminino,1
Pernambuco,Lesão corporal seguida de morte,2022,5,Masculino,3
Pernambuco,Lesão corporal seguida de morte,2022,5,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,7,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,7,Masculino,1
Pernambuco,Lesão corporal seguida de morte,2022,7,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,8,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,8,Masculino,1
Pernambuco,Lesão corporal seguida de morte,2022,8,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,9,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,9,Masculino,1
Pernambuco,Lesão corporal seguida de morte,2022,9,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,10,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,10,Masculino,2
Pernambuco,Lesão corporal seguida de morte,2022,10,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,11,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,11,Masculino,2
Pernambuco,Lesão corporal seguida de morte,2022,11,Nao informado,0
Pernambuco,Lesão corporal seguida de morte,2022,12,Feminino,0
Pernambuco,Lesão corporal seguida de morte,2022,12,Masculino,0
Pernambuco,Lesão corporal seguida de morte,2022,12,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,1,Feminino,1
Pernambuco,Roubo seguido de morte (latrocínio),2022,1,Masculino,13
Pernambuco,Roubo seguido de morte (latrocínio),2022,1,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,2,Feminino,2
Pernambuco,Roubo seguido de morte (latrocínio),2022,2,Masculino,8
Pernambuco,Roubo seguido de morte (latrocínio),2022,2,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,3,Feminino,1
Pernambuco,Roubo seguido de morte (latrocínio),2022,3,Masculino,6
Pernambuco,Roubo seguido de morte (latrocínio),2022,3,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,4,Feminino,2
Pernambuco,Roubo seguido de morte (latrocínio),2022,4,Masculino,12
Pernambuco,Roubo seguido de morte (latrocínio),2022,4,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,5,Feminino,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,5,Masculino,3
Pernambuco,Roubo seguido de morte (latrocínio),2022,5,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,6,Feminino,1
Pernambuco,Roubo seguido de morte (latrocínio),2022,6,Masculino,6
Pernambuco,Roubo seguido de morte (latrocínio),2022,6,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,7,Feminino,3
Pernambuco,Roubo seguido de morte (latrocínio),2022,7,Masculino,10
Pernambuco,Roubo seguido de morte (latrocínio),2022,7,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,8,Feminino,1
Pernambuco,Roubo seguido de morte (latrocínio),2022,8,Masculino,8
Pernambuco,Roubo seguido de morte (latrocínio),2022,8,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,9,Feminino,1
Pernambuco,Roubo seguido de morte (latrocínio),2022,9,Masculino,9
Pernambuco,Roubo seguido de morte (latrocínio),2022,9,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,10,Feminino,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,10,Masculino,3
Pernambuco,Roubo seguido de morte (latrocínio),2022,10,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,11,Feminino,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,11,Masculino,5
Pernambuco,Roubo seguido de morte (latrocínio),2022,11,Nao informado,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,12,Feminino,0
Pernambuco,Roubo seguido de morte (latrocínio),2022,12,Masculino,6
Pernambuco,Roubo seguido de morte (latrocínio),2022,12,Nao informado,0
Piauí,Homicídio doloso,2022,1,Feminino,4
Piauí,Homicídio doloso,2022,1,Masculino,42
Piauí,Homicídio doloso,2022,1,Nao informado,0
Piauí,Homicídio doloso,2022,2,Feminino,6
Piauí,Homicídio doloso,2022,2,Masculino,44
Piauí,Homicídio doloso,2022,2,Nao informado,0
Piauí,Homicídio doloso,2022,3,Feminino,4
Piauí,Homicídio doloso,2022,3,Masculino,56
Piauí,Homicídio doloso,2022,3,Nao informado,0
Piauí,Homicídio doloso,2022,4,Feminino,6
Piauí,Homicídio doloso,2022,4,Masculino,77
Piauí,Homicídio doloso,2022,4,Nao informado,1
Piauí,Homicídio doloso,2022,5,Feminino,9
Piauí,Homicídio doloso,2022,5,Masculino,62
Piauí,Homicídio doloso,2022,5,Nao informado,0
Piauí,Homicídio doloso,2022,6,Feminino,5
Piauí,Homicídio doloso,2022,6,Masculino,41
Piauí,Homicídio doloso,2022,6,Nao informado,0
Piauí,Homicídio doloso,2022,7,Feminino,4
Piauí,Homicídio doloso,2022,7,Masculino,63
Piauí,Homicídio doloso,2022,7,Nao informado,0
Piauí,Homicídio doloso,2022,8,Feminino,8
Piauí,Homicídio doloso,2022,8,Masculino,56
Piauí,Homicídio doloso,2022,8,Nao informado,0
Piauí,Homicídio doloso,2022,9,Feminino,7
Piauí,Homicídio doloso,2022,9,Masculino,74
Piauí,Homicídio doloso,2022,9,Nao informado,0
Piauí,Homicídio doloso,2022,10,Feminino,7
Piauí,Homicídio doloso,2022,10,Masculino,67
Piauí,Homicídio doloso,2022,10,Nao informado,0
Piauí,Homicídio doloso,2022,11,Feminino,6
Piauí,Homicídio doloso,2022,11,Masculino,58
Piauí,Homicídio doloso,2022,11,Nao informado,0
Piauí,Homicídio doloso,2022,12,Feminino,3
Piauí,Homicídio doloso,2022,12,Masculino,73
Piauí,Homicídio doloso,2022,12,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,1,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,1,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,1,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,2,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,2,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,2,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,3,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,3,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,3,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,4,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,4,Masculino,1
Piauí,Lesão corporal seguida de morte,2022,4,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,5,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,5,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,5,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,6,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,6,Masculino,1
Piauí,Lesão corporal seguida de morte,2022,6,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,7,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,7,Masculino,1
Piauí,Lesão corporal seguida de morte,2022,7,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,8,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,8,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,8,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,9,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,9,Masculino,3
Piauí,Lesão corporal seguida de morte,2022,9,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,10,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,10,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,10,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,11,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,11,Masculino,0
Piauí,Lesão corporal seguida de morte,2022,11,Nao informado,0
Piauí,Lesão corporal seguida de morte,2022,12,Feminino,0
Piauí,Lesão corporal seguida de morte,2022,12,Masculino,1
Piauí,Lesão corporal seguida de morte,2022,12,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,1,Feminino,1
Piauí,Roubo seguido de morte (latrocínio),2022,1,Masculino,3
Piauí,Roubo seguido de morte (latrocínio),2022,1,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,2,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,2,Masculino,3
Piauí,Roubo seguido de morte (latrocínio),2022,2,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,3,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,3,Masculino,1
Piauí,Roubo seguido de morte (latrocínio),2022,3,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,4,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,4,Masculino,1
Piauí,Roubo seguido de morte (latrocínio),2022,4,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,5,Feminino,1
Piauí,Roubo seguido de morte (latrocínio),2022,5,Masculino,1
Piauí,Roubo seguido de morte (latrocínio),2022,5,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,6,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,6,Masculino,2
Piauí,Roubo seguido de morte (latrocínio),2022,6,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,7,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,7,Masculino,2
Piauí,Roubo seguido de morte (latrocínio),2022,7,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,8,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,8,Masculino,1
Piauí,Roubo seguido de morte (latrocínio),2022,8,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,9,Feminino,0
Piauí,Roubo seguido de morte (latrocínio),2022,9,Masculino,2
Piauí,Roubo seguido de morte (latrocínio),2022,9,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,10,Feminino,1
Piauí,Roubo seguido de morte (latrocínio),2022,10,Masculino,2
Piauí,Roubo seguido de morte (latrocínio),2022,10,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,11,Feminino,1
Piauí,Roubo seguido de morte (latrocínio),2022,11,Masculino,0
Piauí,Roubo seguido de morte (latrocínio),2022,11,Nao informado,0
Piauí,Roubo seguido de morte (latrocínio),2022,12,Feminino,1
Piauí,Roubo seguido de morte (latrocínio),2022,12,Masculino,1
Piauí,Roubo seguido de morte (latrocínio),2022,12,Nao informado,0
Rio de Janeiro,Homicídio doloso,2022,1,Feminino,23
Rio de Janeiro,Homicídio doloso,2022,1,Masculino,219
Rio de Janeiro,Homicídio doloso,2022,1,Nao informado,9
Rio de Janeiro,Homicídio doloso,2022,2,Feminino,28
Rio de Janeiro,Homicídio doloso,2022,2,Masculino,211
